batch,response_id,slot,original_filename,local_path,sha256,bytes,mime,bucket,storage_path,status,public_url,notes
1,mvoo70ejom7iowtjroemvoo7vdrh4nel,portrait,37B4C6A1_29F8_4639_8A7F_69E6C7E20BC2.jpeg,mvoo70ejom7iowtjroemvoo7vdrh4nel/7768fff4c51e-37B4C6A1_29F8_4639_8A7F_69E6C7E20BC2.jpeg,895e4279be4653e9d3fecbc6340a9e6ccfdb5a59ff616eec411a9800a3b5a77d,301377,image/jpeg,photos,typeform-2024/mvoo70ejom7iowtjroemvoo7vdrh4nel/portrait.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/mvoo70ejom7iowtjroemvoo7vdrh4nel/portrait.jpeg,
1,mvoo70ejom7iowtjroemvoo7vdrh4nel,rear,98C21D8C_5671_4C63_8A8D_F25F3ABAD258.jpeg,mvoo70ejom7iowtjroemvoo7vdrh4nel/b46cc551498a-98C21D8C_5671_4C63_8A8D_F25F3ABAD258.jpeg,c7673d5c1624ca3f117c6017a7f807c8991884e8763cf2e59647a59fccaa75c1,51647,image/jpeg,photos,typeform-2024/mvoo70ejom7iowtjroemvoo7vdrh4nel/rear.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/mvoo70ejom7iowtjroemvoo7vdrh4nel/rear.jpeg,
1,mvoo70ejom7iowtjroemvoo7vdrh4nel,front,541CDE27_E3C6_44A6_9EAD_534053C23368.jpeg,mvoo70ejom7iowtjroemvoo7vdrh4nel/f3bddb40041c-541CDE27_E3C6_44A6_9EAD_534053C23368.jpeg,807a3c5bfa23674739afd8750fb4984abfc8f1f5f69951133aa052448941ceba,122725,image/jpeg,photos,typeform-2024/mvoo70ejom7iowtjroemvoo7vdrh4nel/front.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/mvoo70ejom7iowtjroemvoo7vdrh4nel/front.jpeg,
1,nyz3g3yvmo0zpmn41uecnyz3gtu3mke6,rear,B6DA4ED0_ABE6_40DF_B11E_9C8CEE30526D.png,nyz3g3yvmo0zpmn41uecnyz3gtu3mke6/3342f67608dd-B6DA4ED0_ABE6_40DF_B11E_9C8CEE30526D.png,14111b37c87e1781c9a57f2d2644c47576a43ed50f62b226a7f0720e1bc5c173,3631454,image/png,photos,typeform-2024/nyz3g3yvmo0zpmn41uecnyz3gtu3mke6/rear.png,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/nyz3g3yvmo0zpmn41uecnyz3gtu3mke6/rear.png,
1,nyz3g3yvmo0zpmn41uecnyz3gtu3mke6,front,E383055E_CE04_4DCD_BC8B_6E11D19C26F4.jpeg,nyz3g3yvmo0zpmn41uecnyz3gtu3mke6/79cc0e2fa02a-E383055E_CE04_4DCD_BC8B_6E11D19C26F4.jpeg,82bfe9964cad5bf4a6f35d388e55a62b66da3ed7c1c4c3812b19929dcb3974ff,230996,image/jpeg,photos,typeform-2024/nyz3g3yvmo0zpmn41uecnyz3gtu3mke6/front.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/nyz3g3yvmo0zpmn41uecnyz3gtu3mke6/front.jpeg,
1,nyz3g3yvmo0zpmn41uecnyz3gtu3mke6,portrait,075E0A13_6B5F_4B2D_AF5C_6AD70CCB0D5B.jpeg,nyz3g3yvmo0zpmn41uecnyz3gtu3mke6/87692e8b3e80-075E0A13_6B5F_4B2D_AF5C_6AD70CCB0D5B.jpeg,f666d0b24b5d94a82149b081776151c05149e9e3b25819658add447d8db36411,239615,image/jpeg,photos,typeform-2024/nyz3g3yvmo0zpmn41uecnyz3gtu3mke6/portrait.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/nyz3g3yvmo0zpmn41uecnyz3gtu3mke6/portrait.jpeg,
1,nyz3g3yvmo0zpmn41uecnyz3gtu3mke6,cv,0D3C9A01_9C95_4B5C_AFE4_94C54312A03C.jpeg,nyz3g3yvmo0zpmn41uecnyz3gtu3mke6/a240ba17d37e-0D3C9A01_9C95_4B5C_AFE4_94C54312A03C.jpeg,022b585224a055d3f6594099278dbd4380a48851c0247eee983dcce93aa31711,47372,image/jpeg,photos,typeform-2024/nyz3g3yvmo0zpmn41uecnyz3gtu3mke6/cv.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/nyz3g3yvmo0zpmn41uecnyz3gtu3mke6/cv.jpeg,"non-document in CV slot, routed to photos bucket"
1,o09jmhdfmzk047z9ddo09jmvsmsy8w5d,front,B8A16F7E_5D75_4E2A_8A7E_3C53AD16E40B.jpeg,o09jmhdfmzk047z9ddo09jmvsmsy8w5d/47c88fadf8a8-B8A16F7E_5D75_4E2A_8A7E_3C53AD16E40B.jpeg,22d766252773014c6d048ce8e5348ec8cc16ab58e0e3012bbe3b3f75556fda74,226743,image/jpeg,photos,typeform-2024/o09jmhdfmzk047z9ddo09jmvsmsy8w5d/front.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/o09jmhdfmzk047z9ddo09jmvsmsy8w5d/front.jpeg,
1,o09jmhdfmzk047z9ddo09jmvsmsy8w5d,cv,E2F8FAFA_1574_4657_A361_B902FB80D318.jpeg,o09jmhdfmzk047z9ddo09jmvsmsy8w5d/80b9e502c9fe-E2F8FAFA_1574_4657_A361_B902FB80D318.jpeg,f55f5f166bdbae207f702e1f4a94c8bda50b046c1cd78a67afb9ee5fdf39f9f8,303071,image/jpeg,photos,typeform-2024/o09jmhdfmzk047z9ddo09jmvsmsy8w5d/cv.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/o09jmhdfmzk047z9ddo09jmvsmsy8w5d/cv.jpeg,"non-document in CV slot, routed to photos bucket"
1,o09jmhdfmzk047z9ddo09jmvsmsy8w5d,rear,0A32967D_0AB9_4B9F_AA06_70DC828A8240.jpeg,o09jmhdfmzk047z9ddo09jmvsmsy8w5d/9b78f67cc25b-0A32967D_0AB9_4B9F_AA06_70DC828A8240.jpeg,26a5e937c1d74119a801eefa4c93fe048408554984f8cd505cfc69f046739bc7,3310139,image/jpeg,photos,typeform-2024/o09jmhdfmzk047z9ddo09jmvsmsy8w5d/rear.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/o09jmhdfmzk047z9ddo09jmvsmsy8w5d/rear.jpeg,
1,o09jmhdfmzk047z9ddo09jmvsmsy8w5d,portrait,A837D55D_49D8_41E2_A6AE_1D50D07D7A40.jpeg,o09jmhdfmzk047z9ddo09jmvsmsy8w5d/a898eb784ab8-A837D55D_49D8_41E2_A6AE_1D50D07D7A40.jpeg,69d22a65964e9d6814f721e4e3a449aa6d73e678e61aa98653d5312c4a36661c,107792,image/jpeg,photos,typeform-2024/o09jmhdfmzk047z9ddo09jmvsmsy8w5d/portrait.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/o09jmhdfmzk047z9ddo09jmvsmsy8w5d/portrait.jpeg,
1,otjzpioh7ipy6rssh9otjzwgtytpt6o9,front,Screenshot_20240530_111348_Instagram.jpg,otjzpioh7ipy6rssh9otjzwgtytpt6o9/0582668453a8-Screenshot_20240530_111348_Instagram.jpg,dbc2ec6caf6fd06d4d9adde48461e187717bc7e0b4fa5f904564ff7a2f79e06d,557529,image/jpeg,photos,typeform-2024/otjzpioh7ipy6rssh9otjzwgtytpt6o9/front.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/otjzpioh7ipy6rssh9otjzwgtytpt6o9/front.jpg,"one file filling 2 slots: front, rear (--relaxed); 2 identical copies dropped, one uploaded"
1,otjzpioh7ipy6rssh9otjzwgtytpt6o9,rear,Screenshot_20240530_111348_Instagram.jpg,otjzpioh7ipy6rssh9otjzwgtytpt6o9/0582668453a8-Screenshot_20240530_111348_Instagram.jpg,dbc2ec6caf6fd06d4d9adde48461e187717bc7e0b4fa5f904564ff7a2f79e06d,557529,image/jpeg,photos,typeform-2024/otjzpioh7ipy6rssh9otjzwgtytpt6o9/rear.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/otjzpioh7ipy6rssh9otjzwgtytpt6o9/rear.jpg,"one file filling 2 slots: front, rear (--relaxed)"
1,otjzpioh7ipy6rssh9otjzwgtytpt6o9,portrait,1717067021420236491426836237408.jpg,otjzpioh7ipy6rssh9otjzwgtytpt6o9/ae5ac55d6560-1717067021420236491426836237408potrait.jpg,9992e3a0552607cc3bea81058f1bcb1c4b0b2867cfb6b8c21403f4e628869883,817798,image/jpeg,photos,typeform-2024/otjzpioh7ipy6rssh9otjzwgtytpt6o9/portrait.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/otjzpioh7ipy6rssh9otjzwgtytpt6o9/portrait.jpg,"slot portrait read from the name, agrees with the export"
1,otjzpioh7ipy6rssh9otjzwgtytpt6o9,cv,AIKINS_KYEI_BAFFOUR_PLAYER_CV_240530_110224.pdf,otjzpioh7ipy6rssh9otjzwgtytpt6o9/b70078ff48c6-AIKINS_KYEI_BAFFOUR_PLAYER_CV_240530_110224.pdf,e2e69e9e198abab8a318bc6c215e6847e3feaaa26cb0d3bf9c9146e5f48aa085,211953,application/pdf,cvs,typeform-2024/otjzpioh7ipy6rssh9otjzwgtytpt6o9/cv.pdf,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/cvs/typeform-2024/otjzpioh7ipy6rssh9otjzwgtytpt6o9/cv.pdf,
1,q6c2km7ct7soy9erq64nartmai1hr82y,rear,IMG_2703.jpg,q6c2km7ct7soy9erq64nartmai1hr82y/1c6da2d3d439-IMG_2703.jpg,7cc2d5cdd79762786f8de274041fe695438730bad80af378dac12783b5baf03d,1581341,image/jpeg,photos,typeform-2024/q6c2km7ct7soy9erq64nartmai1hr82y/rear.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/q6c2km7ct7soy9erq64nartmai1hr82y/rear.jpg,
1,q6c2km7ct7soy9erq64nartmai1hr82y,cv,CURRICULUM_VITAE_FC.pdf,q6c2km7ct7soy9erq64nartmai1hr82y/31a5025e8b3d-CURRICULUM_VITAE_FC.pdf,6fc99e08ce0c5a628d6ff7e3c767075f2adacf673ff5a3b85ea9ec26dd35ec5e,135740,application/pdf,cvs,typeform-2024/q6c2km7ct7soy9erq64nartmai1hr82y/cv.pdf,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/cvs/typeform-2024/q6c2km7ct7soy9erq64nartmai1hr82y/cv.pdf,
1,q6c2km7ct7soy9erq64nartmai1hr82y,front,355F569B_335A_4081_81C3_7BCDF2BA84D7.jpeg,q6c2km7ct7soy9erq64nartmai1hr82y/5cab988c764b-355F569B_335A_4081_81C3_7BCDF2BA84D7.jpeg,607f31c40b2fa5864fabbfa401ce228f1e0eb6d5b78afe1796d6c1219ae71b41,1706977,image/jpeg,photos,typeform-2024/q6c2km7ct7soy9erq64nartmai1hr82y/front.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/q6c2km7ct7soy9erq64nartmai1hr82y/front.jpeg,
1,q6c2km7ct7soy9erq64nartmai1hr82y,portrait,6D51B159_C297_4A2C_B22E_B8E9490E278E.jpeg,q6c2km7ct7soy9erq64nartmai1hr82y/5f8f6a54f73e-6D51B159_C297_4A2C_B22E_B8E9490E278E.jpeg,55936b76b3ee936b2ff963c07722f4cdbe97a381c5c3b2924d900bd0fbecabc9,233421,image/jpeg,photos,typeform-2024/q6c2km7ct7soy9erq64nartmai1hr82y/portrait.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/q6c2km7ct7soy9erq64nartmai1hr82y/portrait.jpeg,
1,qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz,portrait,19BCBED5_C741_416A_97E7_45A36B020D69.jpeg,qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz/02914e8328d4-19BCBED5_C741_416A_97E7_45A36B020D69.jpeg,1c49e67a58cb4b08112c040e24524343c8f9cc5ce1cf1dae1b071a801ead28bc,312359,image/jpeg,photos,typeform-2024/qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz/portrait.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz/portrait.jpeg,
1,qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz,front,B1DA5864_C32F_4B5F_AE53_58E100A4CCEC.jpeg,qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz/2387cddc6721-B1DA5864_C32F_4B5F_AE53_58E100A4CCEC.jpeg,0529a155ff3796b121027cae89f0cb16f33d97f01fe086f897bdd36f8c8d4a86,107608,image/jpeg,photos,typeform-2024/qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz/front.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz/front.jpeg,
1,qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz,rear,A91270ED_9B36_4E66_B02A_B4C323744822.jpeg,qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz/9fa2e36b2511-A91270ED_9B36_4E66_B02A_B4C323744822.jpeg,179885eaf0e577ab5ffc0c3ebe229d46fa58e566f5d6b5c94bb304018881ffe5,430756,image/jpeg,photos,typeform-2024/qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz/rear.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz/rear.jpeg,
1,qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz,cv,Football_cv.docx,qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz/e12f76615673-Football_cv.docx,f49c413a0edee8557a55ab4db7d01aae03181cd08c021439cf192b24b7195cd9,18171,application/vnd.openxmlformats-officedocument.wordprocessingml.document,cvs,typeform-2024/qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz/cv.docx,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/cvs/typeform-2024/qc0p1ekdcgwbbemn7qc0p17mmfr4xhyz/cv.docx,
1,qkazgjd2bk2yeee2w1uqkaz7eugz9502,front,Brempong_FFv.docx,qkazgjd2bk2yeee2w1uqkaz7eugz9502/1aa481586507-Brempong_FFv.docx,29ebde7f2cd5b5f0c8a5411e0d8a5be21c0c3499002e880b2f357856a7986d3d,688503,application/vnd.openxmlformats-officedocument.wordprocessingml.document,cvs,typeform-2024/qkazgjd2bk2yeee2w1uqkaz7eugz9502/front.docx,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/cvs/typeform-2024/qkazgjd2bk2yeee2w1uqkaz7eugz9502/front.docx,
1,qkazgjd2bk2yeee2w1uqkaz7eugz9502,cv,Document__3_.docx,qkazgjd2bk2yeee2w1uqkaz7eugz9502/9f077e02b340-Document__3_.docx,6670d44be7561fcca3f10ba7887c01514457f7ee55f5bd8d3cb744764851a737,13102,application/vnd.openxmlformats-officedocument.wordprocessingml.document,cvs,typeform-2024/qkazgjd2bk2yeee2w1uqkaz7eugz9502/cv.docx,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/cvs/typeform-2024/qkazgjd2bk2yeee2w1uqkaz7eugz9502/cv.docx,
1,qkazgjd2bk2yeee2w1uqkaz7eugz9502,rear,Brempong_FRV.docx,qkazgjd2bk2yeee2w1uqkaz7eugz9502/d6cb3974ccf9-Brempong_FRV.docx,dcabc0fcc914d5aaedabe82947d502a7509dd1397f2c3072ec4cb9fa74ee58e3,596403,application/vnd.openxmlformats-officedocument.wordprocessingml.document,cvs,typeform-2024/qkazgjd2bk2yeee2w1uqkaz7eugz9502/rear.docx,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/cvs/typeform-2024/qkazgjd2bk2yeee2w1uqkaz7eugz9502/rear.docx,
1,qkazgjd2bk2yeee2w1uqkaz7eugz9502,portrait,Brempong_portrait.docx,qkazgjd2bk2yeee2w1uqkaz7eugz9502/f54cdf872c92-Brempong_portrait.docx,fe9133e5b3dc6cb9a712e29b2f49e6a276cf03c26f304652902881c7510192ad,884036,application/vnd.openxmlformats-officedocument.wordprocessingml.document,cvs,typeform-2024/qkazgjd2bk2yeee2w1uqkaz7eugz9502/portrait.docx,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/cvs/typeform-2024/qkazgjd2bk2yeee2w1uqkaz7eugz9502/portrait.docx,
1,r2axjdg57j1f0wx8mpr2ax35dxzp25uz,cv,MichelCV_KB__2022.pptx,r2axjdg57j1f0wx8mpr2ax35dxzp25uz/5cba24bdd638-MichelCV_KB__2022.pptx,5020e120aafb841dd2518e9b9e9c1e3df2f9574e13063bccc76229a09675adbf,2653144,application/vnd.openxmlformats-officedocument.presentationml.presentation,cvs,typeform-2024/r2axjdg57j1f0wx8mpr2ax35dxzp25uz/cv.pptx,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/cvs/typeform-2024/r2axjdg57j1f0wx8mpr2ax35dxzp25uz/cv.pptx,
1,r2axjdg57j1f0wx8mpr2ax35dxzp25uz,rear,DFEEC53A_863C_444F_B782_99910E86FF96.jpeg,r2axjdg57j1f0wx8mpr2ax35dxzp25uz/65c0f13d2d60-DFEEC53A_863C_444F_B782_99910E86FF96.jpeg,dfbe08540625f4b39b9e0da2fedd7bc8369a21f905d056cdb2d720a50ee188ab,383918,image/jpeg,photos,typeform-2024/r2axjdg57j1f0wx8mpr2ax35dxzp25uz/rear.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/r2axjdg57j1f0wx8mpr2ax35dxzp25uz/rear.jpeg,
1,r2axjdg57j1f0wx8mpr2ax35dxzp25uz,front,2F7619EE_D11B_4096_889E_1D7CA8460CB6.jpeg,r2axjdg57j1f0wx8mpr2ax35dxzp25uz/8ac3da259713-2F7619EE_D11B_4096_889E_1D7CA8460CB6.jpeg,c97bd7aa980aadd090ade18ad4bba62eb18f0b01134fe7a427509b2f7323dd43,413075,image/jpeg,photos,typeform-2024/r2axjdg57j1f0wx8mpr2ax35dxzp25uz/front.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/r2axjdg57j1f0wx8mpr2ax35dxzp25uz/front.jpeg,
1,r2axjdg57j1f0wx8mpr2ax35dxzp25uz,portrait,FD8FAB96_86C2_4559_99ED_A45E031C7E9A.jpeg,r2axjdg57j1f0wx8mpr2ax35dxzp25uz/ef131ab0cd4a-FD8FAB96_86C2_4559_99ED_A45E031C7E9A.jpeg,41ebd9806158ed628abe25cd9d78841c8bd9234aba999896b7663926a2d17af0,369713,image/jpeg,photos,typeform-2024/r2axjdg57j1f0wx8mpr2ax35dxzp25uz/portrait.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/r2axjdg57j1f0wx8mpr2ax35dxzp25uz/portrait.jpeg,
1,s2eggrl3u73z8s2etzdtvm26vo4xrcqq,rear,20240109_133548.jpg,s2eggrl3u73z8s2etzdtvm26vo4xrcqq/22ed14ccda61-20240109_133548.jpg,cfa9041d211db0bcdfe8ddd0d09682aac5ac1b4f3b9f8e68a12d6c4f83023585,540171,image/jpeg,photos,typeform-2024/s2eggrl3u73z8s2etzdtvm26vo4xrcqq/rear.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/s2eggrl3u73z8s2etzdtvm26vo4xrcqq/rear.jpg,
1,s2eggrl3u73z8s2etzdtvm26vo4xrcqq,front,20240109_133752.jpg,s2eggrl3u73z8s2etzdtvm26vo4xrcqq/47a1437caeb4-20240109_133752.jpg,ad3073546902367e9f5db255385914a1dc0e2abe97ec3f65a4262561ec088601,727275,image/jpeg,photos,typeform-2024/s2eggrl3u73z8s2etzdtvm26vo4xrcqq/front.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/s2eggrl3u73z8s2etzdtvm26vo4xrcqq/front.jpg,
1,s2eggrl3u73z8s2etzdtvm26vo4xrcqq,cv,EDEM_FOOTBALL_CV.pdf,s2eggrl3u73z8s2etzdtvm26vo4xrcqq/83a4330f0fd6-EDEM_FOOTBALL_CV.pdf,b5d3b9ca80f8e33ddf8d031c73f6c4fe8da9d9acd35a5fb09fed53293530683a,45247,application/pdf,cvs,typeform-2024/s2eggrl3u73z8s2etzdtvm26vo4xrcqq/cv.pdf,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/cvs/typeform-2024/s2eggrl3u73z8s2etzdtvm26vo4xrcqq/cv.pdf,
1,s2eggrl3u73z8s2etzdtvm26vo4xrcqq,portrait,20240109_133713.jpg,s2eggrl3u73z8s2etzdtvm26vo4xrcqq/a30d80750341-20240109_133713.jpg,efd00e55a18a15284bfc35061e8fe48db478bf3d7aad53914f969c8e15161fae,695220,image/jpeg,photos,typeform-2024/s2eggrl3u73z8s2etzdtvm26vo4xrcqq/portrait.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/s2eggrl3u73z8s2etzdtvm26vo4xrcqq/portrait.jpg,
1,so7pw854c0tn3sl51oso7pwg4rhan3n9,rear,B277DFFD_F7C4_4838_91F0_56D1DC48FB47.jpeg,so7pw854c0tn3sl51oso7pwg4rhan3n9/98afeb64ee3c-B277DFFD_F7C4_4838_91F0_56D1DC48FB47.jpeg,9f618774591169a5425cc23ed6440524a997efb73c132f41e09258b89eaff3d4,108776,image/jpeg,photos,typeform-2024/so7pw854c0tn3sl51oso7pwg4rhan3n9/rear.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/so7pw854c0tn3sl51oso7pwg4rhan3n9/rear.jpeg,
1,so7pw854c0tn3sl51oso7pwg4rhan3n9,portrait,7D5FE1BB_35DD_4749_AE4A_81F954A5F543.jpeg,so7pw854c0tn3sl51oso7pwg4rhan3n9/b9130eef21fa-7D5FE1BB_35DD_4749_AE4A_81F954A5F543.jpeg,5cc082cf0ae98d96b84b518aed28a3a00d2707de830c74bb9e6f3fb545f92af9,34863,image/jpeg,photos,typeform-2024/so7pw854c0tn3sl51oso7pwg4rhan3n9/portrait.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/so7pw854c0tn3sl51oso7pwg4rhan3n9/portrait.jpeg,
1,so7pw854c0tn3sl51oso7pwg4rhan3n9,cv,80E45423_A836_4088_AA6F_FE71959F02EB.jpeg,so7pw854c0tn3sl51oso7pwg4rhan3n9/d44ed01ac068-80E45423_A836_4088_AA6F_FE71959F02EB.jpeg,b9c427c8dfd7bc352ea84a5092d3ffd725a468e91d4dd6aa35085631f28280e2,183541,image/jpeg,photos,typeform-2024/so7pw854c0tn3sl51oso7pwg4rhan3n9/cv.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/so7pw854c0tn3sl51oso7pwg4rhan3n9/cv.jpeg,"non-document in CV slot, routed to photos bucket"
1,so7pw854c0tn3sl51oso7pwg4rhan3n9,front,70B99A14_B435_44B0_8E76_1BD4B53C7EAC.jpeg,so7pw854c0tn3sl51oso7pwg4rhan3n9/dfcaaa36b775-70B99A14_B435_44B0_8E76_1BD4B53C7EAC.jpeg,551017b8f72bb6d36ac0164509218fcd4e5310069ddb7ef926f3974b05582601,35895,image/jpeg,photos,typeform-2024/so7pw854c0tn3sl51oso7pwg4rhan3n9/front.jpeg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/so7pw854c0tn3sl51oso7pwg4rhan3n9/front.jpeg,
1,sxg7rqjmqjau4d4lnjtsxg7rgugpva5l,rear,IMG_20230504_193315.jpg,sxg7rqjmqjau4d4lnjtsxg7rgugpva5l/0266eb8f823d-IMG_20230504_193315.jpg,37e01699213850e311cb5523ebe0d59bc374a921a50861abe0a61b690d4d81f1,2115766,image/jpeg,photos,typeform-2024/sxg7rqjmqjau4d4lnjtsxg7rgugpva5l/rear.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/sxg7rqjmqjau4d4lnjtsxg7rgugpva5l/rear.jpg,
1,sxg7rqjmqjau4d4lnjtsxg7rgugpva5l,portrait,IMG_20210906_WA0042_101539.jpg,sxg7rqjmqjau4d4lnjtsxg7rgugpva5l/489656d37bf7-IMG_20210906_WA0042_101539.jpg,579d1fbe2b0a6e286e713d0e8b9414e9ca4f8a8e378b979172acb3ca763350ca,49551,image/jpeg,photos,typeform-2024/sxg7rqjmqjau4d4lnjtsxg7rgugpva5l/portrait.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/sxg7rqjmqjau4d4lnjtsxg7rgugpva5l/portrait.jpg,
1,sxg7rqjmqjau4d4lnjtsxg7rgugpva5l,front,IMG_20230504_193304.jpg,sxg7rqjmqjau4d4lnjtsxg7rgugpva5l/b3141a67a101-IMG_20230504_193304.jpg,ff164da8dfc0d169e3cbf9b8848b4c3cc03bd005245911bc022859569eebd25f,2138659,image/jpeg,photos,typeform-2024/sxg7rqjmqjau4d4lnjtsxg7rgugpva5l/front.jpg,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/photos/typeform-2024/sxg7rqjmqjau4d4lnjtsxg7rgugpva5l/front.jpg,
1,sxg7rqjmqjau4d4lnjtsxg7rgugpva5l,cv,CURRICULUM__VITAE_1.pdf,sxg7rqjmqjau4d4lnjtsxg7rgugpva5l/c8e39a9e0267-CURRICULUM__VITAE_1.pdf,0d28f3556b55266b42eae8aaaa2966d2bf5da16faf5480f0f2c720e588e762ce,92591,application/pdf,cvs,typeform-2024/sxg7rqjmqjau4d4lnjtsxg7rgugpva5l/cv.pdf,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/cvs/typeform-2024/sxg7rqjmqjau4d4lnjtsxg7rgugpva5l/cv.pdf,
1,tb6xyx69yhm2iozwetb6xyqaiq76rlj8,cv,Soccer_Cv_.pdf,tb6xyx69yhm2iozwetb6xyqaiq76rlj8/75bba55f78e7-Soccer_Cv_.pdf,ffeed960e922b42f8a2f36ceebc926985d60749db389ac8cead6b5df6ec74710,32497,application/pdf,cvs,typeform-2024/tb6xyx69yhm2iozwetb6xyqaiq76rlj8/cv.pdf,uploaded,https://xqooctihpvswvibnhsbj.supabase.co/storage/v1/object/public/cvs/typeform-2024/tb6xyx69yhm2iozwetb6xyqaiq76rlj8/cv.pdf,
